Id,Section,Name,Price,Total Sold,Total Reviews,Shop Location,Revenue,Review Rate,Price Segment,Location Type
1761440490,Pregnancy Care,Blackmores 9+ Care Gold (Dietary Supplement Product) แบลคมอร์ส 9 พลัส แคร์ โกลด์ 60 แคปซูล วิตามินบำรุงสำหรับคุณแม่ตั้งครรภ์ และคุณแม่ที่ให้นมบุตร exp 5/24,499.0,60,15,Chiang Mai,29940.0,0.2459016393442623,Mid-Range,Rural
3002904635,Pregnancy Care,ประสระน้ำนมตราพารา สูตร2🔥เซต 6ซอง(ทาน2สัปดาห์) เพิ่มน้ำนม สมุนไพรเพิ่มน้ำนม,230.0,598,110,Bangkok,137540.0,0.18363939899833054,Mid-Range,Bangkok
2532870479,Pregnancy Care,nature made Prenatal Multi + DHA 200mg 165 Softgels,1199.0,823,133,Bangkok,986777.0,0.16140776699029127,Luxury,Bangkok
2862626505,Pregnancy Care,ชาอุ่นรัก มัมซ์โกลด์ 1 แถม 1 ชาบำรุงน้ำนมแม่หลังคลอด (ขนาดทดลอง สูตรใหม่แท้100% ส่งฟรี) เร่งน้ำนม ชาหัวปลี  Herbal tea boost mom's milk for postpartum,290.0,224,31,Chai Nat,64960.0,0.13777777777777778,Mid-Range,Rural
3352792533,Pregnancy Care,OVA-Q โอวาคิว วิตามบำรุงไข่ วิตามินตั้งครรถ์ อาหารเสริมบำรุงไข่ อาหารเสริมตั้งครรถ์ มีลูกยาก มีบุตรยาก บำรุงมดลูก เพิ่มคุณภาพไข่ 1 ขวด,550.0,390,80,Bangkok,214500.0,0.20460358056265984,Premium,Bangkok
2235912231,Pregnancy Care,(ขนาดทดลอง) Jessiemum เจสซี่มัม อาหารเสริมเพิ่มน้ำนม เร่งน้ำนม อาหารเสริมกู้น้ำนม สมุนไพรเพิ่มน้ำนม หลังคลอด x  1 ซอง 5 แคปซูล,180.0,120,18,Pathum Thani,21600.0,0.1487603305785124,Budget,Rural
2635722343,Pregnancy Care,น้ำมะกรูด SHOT 10ขวด น้ำมะกรูดสด ขนาด150 ml มี อย. ครูก้อย เตรียมตั้งครรภ์ น้ำมะกรูดคั้นสด babyandmom บานาน่ามัม bananamom,600.0,1555,149,Bangkok,933000.0,0.09575835475578406,Premium,Bangkok
3514202006,Pregnancy Care,ลูกซัดผสมขิง แพ็คคู่ เพิ่มน้ำนม กู้น้ำนม ‼️ (รับประทานได้ 1 เดือน),185.0,344,80,Chiang Mai,63640.0,0.2318840579710145,Budget,Rural
627086180,Pregnancy Care,Mommy Booster น้ำหัวปลี ออร์แกนิค คละรส 15 ขวด สกัดเข้มข้น มัมมี่บู๊สเตอร์ เพิ่มน้ำนม บำรุงน้ำนม น้ำหัวปลีออร์แกนิก บำรุงครรภ์ กระเช้าเยี่ยม,990.0,1153,223,Bangkok,1141470.0,0.19324090121317158,Premium,Bangkok
318368061,Pregnancy Care,พริกไทยดำ ปรับรูปร่างแม่หลังคลอด เผาผลาญ กระชับ พุงยุบ พิเศษ 2 กล่อง ทานได้ 2 เดือน( 60 แคปซูล) ส่งฟรี KERRY,690.0,15,1,Chai Nat,10350.0,0.0625,Premium,Rural
3976864321,Pregnancy Care,🔴ส่งสินค้าทุกวันไม่หยุด🔴บำรุงน้ำนม🤱เซ็ททดลอง 6 ขวด ด้วยน้ำอินทผลัมตรามุมิน บำรุงร่างกาย เพิ่มน้ำนม กู้น้ำนม ฟื้นฟูร่างกายคุณแม่หลังคลอด,189.0,885,173,Bangkok,167265.0,0.19525959367945825,Budget,Bangkok
2203819112,Pregnancy Care,Jessie Mum อาหารเสริมเพิ่มน้ำนม สำหรับคุณแม่น้ำนมน้อย 30 แคปซูล,890.0,1477,330,Pathum Thani,1314530.0,0.2232746955345061,Premium,Rural
4795219071,Pregnancy Care,JESSIE M By JESSIE MUM แบบกล่อง,890.0,0,0,Bangkok,0.0,0.0,Premium,Bangkok
4792804946,Pregnancy Care,ผลิตภัณฑ์บำรุงน้ำนม หัวปลีชนิดผงชงดื่ม MM เสริมสารอาหารแก่น้ำนมเพื่อลูกน้อย ดูแลคุณแม่หลังคลอด,380.0,0,0,Songkhla,0.0,0.0,Mid-Range,Rural
4776592709,Pregnancy Care,อาหารเสริมเพิ่มน้ำนมเเม่เจสซี่มัม#JessieMum​,1080.0,0,0,Trang,0.0,0.0,Luxury,Rural
4774822061,Pregnancy Care,เซตเตรียมตั้งครรภ์ผู้หญิง เตรียมตั้งท้อง  โฟลิค ไบโอ แฟลกซ์ ถั่งเช่า Folic / Bio Flax / Chong Cao - W เตรียมพร้อมมีบุตร บำรุงมดลูก,1143.0,0,1,Bangkok,0.0,1.0,Luxury,Bangkok
4770125399,Pregnancy Care,ไบโอ แฟลกซ์ กิฟฟารีน สารสกัดเมล็ดเมล็ด Bio Flax Giffarine,390.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4741797953,Pregnancy Care,Jessie Mum,890.0,0,0,Ubon Ratchathani,0.0,0.0,Premium,Rural
4738783234,Pregnancy Care,ไอแคน I Can ลดน้ำตาลสะสม แท้100%,4400.0,0,0,Bangkok,0.0,0.0,Luxury,Bangkok
4730160942,Pregnancy Care,Blackmores 9+ Care Gold (60 Capsules) แบลคมอร์ส 9 พลัส แคร์ โกลด์ (60 แคมซูล),499.0,0,0,Nonthaburi,0.0,0.0,Mid-Range,Rural
4725311295,Pregnancy Care,JESSIE MUM,940.0,0,0,Samut Prakan,0.0,0.0,Premium,Rural
4715697262,Pregnancy Care,บำรุงน้ำนมแม่ M kiss,250.0,0,0,Nakhon Ratchasima,0.0,0.0,Mid-Range,Rural
4710805339,Pregnancy Care,บำรุงน้ำนมแม่ M kiss,250.0,0,0,Nakhon Ratchasima,0.0,0.0,Mid-Range,Rural
4705576200,Pregnancy Care,(ส่งฟรี) ชุดเตรียมตั้งครรภ์ กิฟฟารีน โฟลิค ไบโอแฟลกซ์ มีบุตรยาก เลือดจาง NUTRI FOLIC / BIO FLAX,700.0,0,0,Bangkok,0.0,0.0,Premium,Bangkok
4705537419,Pregnancy Care,(ส่งฟรี) ชุดเตรียมตั้งครรภ์ กิฟฟารีน โฟลิค ไบโอแฟลกซ์ มีบุตรยาก เลือดจาง NUTRI FOLIC / BIO FLAX,1524.0,0,0,Bangkok,0.0,0.0,Luxury,Bangkok
4702031111,Pregnancy Care,สมุนไพรเพิ่มน้ำนม Jessie Mum,180.0,0,0,Nakhon Si Thammarat,0.0,0.0,Budget,Rural
4694089373,Pregnancy Care,Jessie mum,890.0,0,0,Surat Thani,0.0,0.0,Premium,Rural
4693991779,Pregnancy Care,jessie mum,180.0,0,0,Udon Thani,0.0,0.0,Budget,Rural
4692418038,Pregnancy Care,Blackmores pre 9+ care gold แบล็กมอร์ส พรี ไนน์ พลัส แคร์ โกลด์ 30แคปซูล,645.0,0,0,Bangkok,0.0,0.0,Premium,Bangkok
4688665138,Pregnancy Care,Jessie Mum เจสซี่มัม,180.0,0,0,Samut Sakhon,0.0,0.0,Budget,Rural
4678448915,Pregnancy Care,โฟลิค กิฟฟารีน โฟลิคเตรียมตั้งครรภ์ NUTRI FOLIC GIFFARINE,135.0,16,3,Bangkok,2160.0,0.17647058823529413,Budget,Bangkok
4672307847,Pregnancy Care,Jessie Mum ชุดทดลอง,180.0,0,0,Nakhon Ratchasima,0.0,0.0,Budget,Rural
4665966313,Pregnancy Care,Jessie Mum ผลิตภัณฑ์เพิ่มน้ำนมสำหรับคุณแม่,890.0,0,0,Nakhon Ratchasima,0.0,0.0,Premium,Rural
4665463119,Pregnancy Care,นูทริ โฟลิค,190.0,0,0,Chonburi,0.0,0.0,Budget,Rural
4661879734,Pregnancy Care,[นำเข้าUSA] Super Nutrition Prenatal วิตามินสำหรับเตรียมตั้งครรภ์ วิตามินรวมบำรุงของคุณแม่ ก่อน/ระหว่างครรภ์ 30/100 เม็ด,299.0,5,1,Nonthaburi,1495.0,0.16666666666666666,Mid-Range,Rural
4661435923,Pregnancy Care,ดีจีเอ็ม โฟลิก พลัส เครื่องดื่มนมแพะ 400 กรัม / DGM FOLIC PLUS VANILLA FLAVOURED GOAT MILK BEVERAGE 400G. หมดอายุ 2/2025,459.0,0,0,Chiang Mai,0.0,0.0,Mid-Range,Rural
4657934702,Pregnancy Care,วิตามินคนท้อง Elevit Pregnancy Multivitamin 100 Tablets วิตามินคุณแม่ เพื่อเตรียมตัวตั้งครรภ์และคนที่มีบุตรยาก,3800.0,0,0,Sa Kaeo,0.0,0.0,Luxury,Rural
4657518006,Pregnancy Care,INOSITOL อิโนซิทอล วิตามบำรุงไข่ วิตามินตั้งครรถ์ อาหารเสริมบำรุงไข่ อาหารเสริมตั้งครรถ์ มีบุตรยาก 30 แคปซูล,149.0,0,0,Pathum Thani,0.0,0.0,Budget,Rural
4648311588,Pregnancy Care,"🚚ส่งเร็ว มีปลายทาง🔥ของแท้ ✅  
อยากมีลูกต้องจัดชุดนี้! เซ็ทบำรุงร่างกาย  เตรียมพร้อมก่อนตั้งครรภ์ ไบโอ แฟลกซ์ พลัส และ นูทริ โฟลิค   60 แคปซูล",700.0,0,0,Bangkok,0.0,0.0,Premium,Bangkok
4637736205,Pregnancy Care,JESSIE MUM อาหารเสริมเพิ่มน้ำนม  เจสซี่มัม อาหารเสริมกระตุ้นน้ำนม  ส่งฟรี..,890.0,0,0,Nonthaburi,0.0,0.0,Premium,Rural
4628552207,Pregnancy Care,MilkyWay Wishes อาหารเสริม กระตุ้นน้ำนม น้ำนมน้อย แคปซูล 30 เม็ด 2กล่อง,1180.0,0,0,Samut Sakhon,0.0,0.0,Luxury,Rural
4628487027,Pregnancy Care,MilkyWay Wishes เจลลี่ อาหารเสริมเพิ่มน้ำนม กระตุ้นน้ำนม สำหรับคุณแม่น้ำนมน้อย กลิ่นพีช 7 ซอง,690.0,0,0,Samut Sakhon,0.0,0.0,Premium,Rural
4628452625,Pregnancy Care,MilkyWay Wishes แคปซูล กระตุ้นน้ำนม บำรุงน้ำนม วิตามินเพิ่มน้ำนม ผลิตจากธรรมชาติ 100% แคปซูล 30เม็ด,590.0,0,0,Samut Sakhon,0.0,0.0,Premium,Rural
4628331924,Pregnancy Care,MilkyWay Wishes Jelly กระตุ้นน้ำนม บำรุงน้ำนม กู้น้ำนม 7 ซอง 2 กล่อง,1380.0,0,0,Samut Sakhon,0.0,0.0,Luxury,Rural
4617040399,Pregnancy Care,"ส่งฟรี Jessie Mind ตัวช่วยป้องกันและลดปัญหาท่อน้ำนมอุดตันที่กวนใจคุณแม่ ซื้อ 3 กล่อง แถม 1 กล่อง 1,470.-  จากปกติ 1,960.-  ทานวันละ 2 เม็ด",1470.0,0,0,Chonburi,0.0,0.0,Luxury,Rural
4617026288,Pregnancy Care,ส่งฟรี Jessie Mind ตัวช่วยป้องกันและลดปัญหาท่อน้ำนมอุดตันที่กวนใจคุณแม่ 1 กล่อง 490.- ทานวันละ 2 เม็ด,490.0,0,0,Chonburi,0.0,0.0,Mid-Range,Rural
4617018214,Pregnancy Care,ส่งฟรี Jessie Mum สมุนไพรกระตุ้นน้ำนม 2 ชุดทดลอง 360.- ทานได้ 5 วัน,360.0,0,0,Chonburi,0.0,0.0,Mid-Range,Rural
4617017220,Pregnancy Care,ส่งฟรี Jessie Mum สมุนไพรกระตุ้นน้ำนม กู้น้ำนม สำหรับคุณแม่หลังคลอด 3 ชุดทดลอง 540.- ทานได้ 7 วัน,540.0,0,0,Chonburi,0.0,0.0,Premium,Rural
4616968866,Pregnancy Care,"ส่งฟรี Jessie Mum สมุนไพรเพิ่มน้ำนม กู้น้ำนม สำหรับคุณแม่หลังคลอด ชุดทดลอง ซื้อ 6 ชุด แถม 2 ชุด ราคา 1,080.- ทานได้ 20 วัน",1080.0,0,0,Chonburi,0.0,0.0,Luxury,Rural
4616933931,Pregnancy Care,ส่งฟรี Jessie Mind ตัวช่วยป้องกันและลดปัญหาท่อน้ำนมอุดตันที่กวนใจคุณแม่ 2 กล่อง 900.- จากปกติ 980.- ทานวันละ 2 เม็ด,900.0,0,0,Chonburi,0.0,0.0,Premium,Rural
4616857975,Pregnancy Care,ส่งฟรี Jessie Mum สมุนไพรเพิ่มน้ำนม กู้น้ำนม สำหรับคุณแม่หลังคลอด ชุดทดลอง ซื้อ 4 ชุด แถม 1 ชุด ราคา 720.- ทานได้ 12-13 วัน,720.0,0,0,Chonburi,0.0,0.0,Premium,Rural
2362002551,Pregnancy Care,🔥 ส่งฟรี Jessie Mum เจสซี่ มัม  ขนาด 1 กล่อง (30 แคปซูล) พร้อมส่ง,890.0,907,234,Bangkok,807230.0,0.2577092511013216,Premium,Bangkok
3788735656,Pregnancy Care,แถมงาดำคั่วบด เลือกรสได้‼️Protein Fertyครูก้อย โปรตีน เฟอร์ตี้ครูก้อย ช่วยเพิ่มโอกาส Ferty protein โปรตีนครูก้อย,720.0,523,78,Nonthaburi,376560.0,0.14885496183206107,Premium,Rural
3501245483,Pregnancy Care,🔥Jessie Mum เจสซี่ มัม ขนาดทดลอง 5 เม็ด พร้อมส่ง *เพิ่มน้ำนม กระตุ้นน้ำนม สมุนไพรสำหรับคุณแม่หลังคลอด ผลิตจากธรรมชาติ,180.0,11,2,Bangkok,1980.0,0.16666666666666666,Budget,Bangkok
4360943021,Pregnancy Care,(ส่งฟรี) ชุดเตรียมตั้งครรภ์ โฟลิค กิฟฟารีน โฟลิก ไบโอแฟลก NUTRI FOLIC / BIO FLAX PLUS Giffarine,135.0,93,23,Bangkok,12555.0,0.24468085106382978,Budget,Bangkok
872790659,Pregnancy Care,Conceive Plus Women’s Fertility Supplements: Balance Your Cycle and Hormones - Fertility Blend with Folate by CONCEIVE PLUS,900.0,40,0,Ubon Ratchathani,36000.0,0.0,Premium,Rural
2483937903,Pregnancy Care,ชาหัวปลีไออุ่น ประคบเต้า วอร์มฮัก น้ำหัวปลีเพิ่มน้ำนม เพิ่มน้ำนม สำหรับคุณแม่ตั้งครรภ์ คุณแม่หลังคลอด,125.0,915,61,Uthai Thani,114375.0,0.0665938864628821,Budget,Rural
2963378088,Pregnancy Care,Australia Elevit Pregnancy Pre-conception breastfeeding Multivitamins Women Menevit Men Male Fertility Sperm Folic Acid,1629.0,415,69,Samut Prakan,676035.0,0.1658653846153846,Luxury,Rural
4613867065,Pregnancy Care,Folic Acid กรดโฟลิก วิตามินซี calcium วิตามิน B1 B2 บำรุงเลือด โลหิตจาง อ่อนเพลีย เตรียมตั้งครรภ์ และหญิงให้นมบุตร 60 แคปซูล,139.0,70,12,Pathum Thani,9730.0,0.16901408450704225,Budget,Rural
1518820444,Pregnancy Care,มัมซ์โกลด์ พลัส ชาอุ่นรัก เพิ่มน้ำนมแม่หลังคลอด(2กล่องขึ้นไปฟรีขวดชงชาพีเมี่ยม+ส่งฟรี)เพิ่ม กู้ บำรุง ทำสต๊อกน้ำนมแม่ ของแท้100%,199.0,1886,415,Lampang,375314.0,0.21992580816110227,Budget,Rural
2205784768,Pregnancy Care,( ส่งฟรี ) ชุดเตรียมตั้งครรภ์ กิฟฟารีน โฟลิค ไบโอแฟลกซ์  มีบุตรยาก เลือดจาง NUTRI FOLIC / BIO FLAX,180.0,806,153,Bangkok,145080.0,0.1895910780669145,Budget,Bangkok
4045867870,Pregnancy Care,👍พร้อมส่ง ! น้ำมะกรูดอินทผลัม Mommy Booster 15 ขวด น้ำมะกรูด เตรียมตั้งครรภ์ บำรุงไข่ ลดปวดประจำเดือน บำรุงมดลูก มีลูกยาก,999.0,0,0,Bangkok,0.0,0.0,Premium,Bangkok
1188070361,Pregnancy Care,(2230) ชาปลีกล้วยสำเร็จรูป สูตรออริจินัล 1 กล่อง 10 ซอง,120.0,61,7,Bangkok,7320.0,0.11290322580645161,Budget,Bangkok
867392587,Pregnancy Care,👍พร้อมส่ง ! มะกรูดผง 100% Mommy Booster 1 กล่อง,590.0,286,39,Pathum Thani,168740.0,0.13588850174216027,Premium,Rural
2329680250,Pregnancy Care,Herbal One Fenugreek เฮอร์บัล วัน ฟีนูกรีค บรรจุ 60 แคปซูล เมล็ดลูกซัด มีสารตั้งต้นของฮอร์โมนที่ผลิตน้ำนม สามารถเพิ่มปริมาณน้ำนมแม่ภายใน 24-72 ชั่,132.0,8,0,Bangkok,1056.0,0.0,Budget,Bangkok
2440652008,Pregnancy Care,🔥 ส่งฟรี Jessie Mum เจสซี่มัม อาหาsเสsิมสำหรับคุณแม่ ขนาด 2 ชุดทดลอง,360.0,1661,397,Bangkok,597960.0,0.2388688327316486,Mid-Range,Bangkok
2492625591,Pregnancy Care,ENEres 01 (Healthy Hen) อาหารเสริมเตรียมพร้อมเป็นคุณแม่ (60แคปซูล) สำหรับผู้ที่อยากมีบุตร,1690.0,48,12,Bangkok,81120.0,0.24489795918367346,Luxury,Bangkok
2718443607,Pregnancy Care,Milk Plus & More / มิลค์พลัสแอนด์มอร์ น้ำหัวปลีสกัดเข้มข้น น้ำหัวปลีสกัดเข้มข้นผสมอิทผลัม 12/24 ขวด Organic 100% Natural บำรุงครรภ์ กระตุ้นน้ำนม บำรุงน้ำนม รับประทานง่าย รสชาติอร่อย,899.0,63,24,Pathum Thani,56637.0,0.375,Premium,Rural
2790130775,Pregnancy Care,ชาอุ่นรักสีชมพู ชาบำรุงคุณแม่ก่อนคลอด บำรุงน้ำนม สร้างน้ำนม ดื่มได้ตั้งแต่ 6 เดือน (1 แถม 1 ขวดน้ำพรีเมียมน่ารัก)  บรรจุ 20 ซอง ส่งฟรี,490.0,61,12,Chai Nat,29890.0,0.1935483870967742,Mid-Range,Rural
533212614,Pregnancy Care,กรดโฟลิก Folic Acid 400 mcg 100 Tablets (Mason Natural®) โฟเลต Folate,298.0,92,18,Chiang Mai,27416.0,0.1935483870967742,Mid-Range,Rural
1919004842,Pregnancy Care,นิวทรีโฟลิค บำรุงเลือด บำรุงโลหิต โลหิตจาง บำรุงครรภ์ แก้อาการอ่อนเพลีย ตะคริวเหน็บชา ขาดวิตามินบี 1 6 12,180.0,6,1,Nakhon Pathom,1080.0,0.14285714285714285,Budget,Rural
4615506586,Pregnancy Care,JessieMum สมุนไพรกระตุ้นน้ำนม,540.0,0,0,Chonburi,0.0,0.0,Premium,Rural
4602659764,Pregnancy Care,ไออุ่น หัวปลีกระตุ้นน้ำนมชนิดผง,150.0,0,0,Si Sa Ket,0.0,0.0,Budget,Rural
4581311666,Pregnancy Care,มัมซ์โกลด์ พลัส ชาอุ่นรัก(3 กล่องแถมฟรีกระเป๋า ส่งฟรี)เพิ่มน้ำนม บำรุงน้ำนมแม่,1150.0,0,0,Pathum Thani,0.0,0.0,Luxury,Rural
4567118167,Pregnancy Care,ชุดทดลอง JESSIE MUM ผลิตภัณฑ์อาหารเสริมดูแลเกี่ยวกับน้ำนมแม่,180.0,0,0,Nonthaburi,0.0,0.0,Budget,Rural
4567032724,Pregnancy Care,โปรสุดคุ้ม JESSIE MUM ผลิตภัณฑ์อาหารเสริมดูแลเกี่ยวกับน้ำนมแม่ 2 กล่อง 60 แคปซูล,1500.0,0,0,Nonthaburi,0.0,0.0,Luxury,Rural
4566820491,Pregnancy Care,ส่งฟรี JESSIE MUM ผลิตภัณฑ์อาหารเสริมดูแลเกี่ยวกับน้ำนมแม่ 1 กล่อง 30 แคปซูล,890.0,0,0,Nonthaburi,0.0,0.0,Premium,Rural
4550384056,Pregnancy Care,[ส่งด่วน]JESSIE MUM ผลิตภัณฑ์เสริมอาหารเพิ่มน้ำนม  ขนาด 1 ชุดทดลอง 5 แคปซูล [โปรจัดเซท],720.0,0,0,Samut Sakhon,0.0,0.0,Premium,Rural
4550292975,Pregnancy Care,JESSIE MUM [ทานง่าย] อาหารเสริมเพิ่มน้ำนม สำหรับคุณแม่น้ำนมน้อย 30 แคปซูล,890.0,0,0,Samut Sakhon,0.0,0.0,Premium,Rural
4547201780,Pregnancy Care,Jessie Mum สมุนไพรกระตุ้นน้ำนมสำหรับคุณแม่ 1 กล่อง ขนาด 30 แคปซูล,890.0,0,0,Nakhon Si Thammarat,0.0,0.0,Premium,Rural
4546889721,Pregnancy Care,"With Love เครื่องดื่ม เพิ่มน้ำนม น้ำหัวปลี หัวปลี เพิ่มน้ำนม โฉมใหม่ กล่องสีชมพู ปลูกรัก Plant Love 1 กล่อง [With Love, drink to increase milk, Hua Pli juice, Hua Pli juice, add milk, new look, pink box, plant love, Plant Love 1 box]",169.0,0,0,Trang,0.0,0.0,Budget,Rural
4546191735,Pregnancy Care,"Folic Acid, Plus B-12, 800 mcg, 30 Tablets Thompson กรดโฟลิค",190.0,0,0,Bangkok,0.0,0.0,Budget,Bangkok
4543978052,Pregnancy Care,JESSIE MUM ผลิตภัณฑ์อาหารเสริมดูแลเกี่ยวกับน้ำนมแม่ ขนาด 2 ทดลอง บรรจุ 10 แคปซูล,360.0,0,0,Samut Sakhon,0.0,0.0,Mid-Range,Rural
4543965220,Pregnancy Care,JESSIE MUM ผลิตภัณฑ์อาหารเสริมดูแลเกี่ยวกับน้ำนมแม่ ขนาด 1 ทดลอง บรรจุ 5 แคปซูล,180.0,0,0,Samut Sakhon,0.0,0.0,Budget,Rural
3988400843,Pregnancy Care,nature made Prenatal Multi+DHA 200mg 165 Softgels,1199.0,31,5,Bangkok,37169.0,0.15625,Luxury,Bangkok
372852949,Pregnancy Care,Herbal One Fenugreek เฮอร์บัล วัน ฟีนูกรีค บรรจุ 60 แคปซูล เมล็ดลูกซัด   (ผลิตภัณฑ์เสริมอาหาร),124.0,977,146,Bangkok,121148.0,0.1492842535787321,Budget,Bangkok
2652122637,Pregnancy Care,ชาไม้บ้านคุณแม่ ชาเพิ่มน้ำนม ชาบำรุงน้ำนม สูตรโบราณดังเดิม,45.0,395,36,Nakhon Si Thammarat,17775.0,0.09090909090909091,Budget,Rural
1605932508,Pregnancy Care,Elevit pregnancy and breastfeeding with DHA+choline 60caps exp  10/2024,790.0,542,72,Pathum Thani,428180.0,0.13259668508287292,Premium,Rural
434602279,Pregnancy Care,เพิ่มน้ำนม กู้น้ำนม เร่งน้ำนม บำรุงน้ำนม แทนอยู่ไฟ 30 แคป (ทานได้ 1 เดือน /ส่งฟรี),390.0,2165,502,Chai Nat,844350.0,0.23176361957525393,Mid-Range,Rural
1975696148,Pregnancy Care,Blackmores  9+ Care Gold ( 60 caps ) แบลคมอร์ส 9 พลัส แคร์ โกลด์ 60 เม็ด,745.0,1314,230,Chachoengsao,978930.0,0.17490494296577946,Premium,Rural
761442998,Pregnancy Care,Blackmores 9 Plus Care Gold 60 Capsules แบลคมอร์ส 9 พลัส แคร์โกลด์ (ราคาพิเศษ),580.0,17,3,Bangkok,9860.0,0.16666666666666666,Premium,Bangkok
1736040339,Pregnancy Care,Blackmores Pregnancy & Breast-Feeding GOLD For baby's healthy development 180 capsules,969.0,419,78,Samut Prakan,406011.0,0.18571428571428572,Premium,Rural
4616763796,Pregnancy Care,กลูต้าBTO,85.0,0,0,Bangkok,0.0,0.0,Budget,Bangkok
4609794704,Pregnancy Care,💥พร้อมส่งจากไทย💥 EU Natural Conception Fertility Prenatal Vitamins บำรุงก่อนตั้งครรภ์ บำรุงไข่ ปรับฮอร์โมน สายรีบ (ของแท้ 100% ),1699.0,10,1,Bangkok,16990.0,0.09090909090909091,Luxury,Bangkok
4600974538,Pregnancy Care,NAN HA 1 gold pro สูตรสารอาหารครบถ้วนสำหรับเด็กแรกเกิดจนถึง 1 ปี,399.0,81,2,Lopburi,32319.0,0.024390243902439025,Mid-Range,Rural
4550401073,Pregnancy Care,JESSIE MUM [รวมโปร setแบบกล่อง] ผลิตภัณฑ์เสริมดูแลเกี่ยวกับน้ำนมแม่ เหมาะกับคุณแม่สายปั๊มเลยนะคะ ทำสต๊อกน้ำนม แถมเข้ากลุ่มนัดปั๊มนมจ้าแม่,890.0,0,0,Samut Sakhon,0.0,0.0,Premium,Rural
4550384056,Pregnancy Care,[ส่งด่วน]JESSIE MUM ผลิตภัณฑ์เสริมอาหารเพิ่มน้ำนม  ขนาด 1 ชุดทดลอง 5 แคปซูล [โปรจัดเซท],540.0,0,0,Samut Sakhon,0.0,0.0,Premium,Rural
4550325581,Pregnancy Care,[รวมโปร]Jessiemum ขนาดทดลอง เจสซี่มัม อาหารเสริมเพิ่มน้ำนม สำหรับคุณแม่ให้นมน้อง x 1 ซอง 5 แคปซูล,540.0,0,0,Samut Sakhon,0.0,0.0,Premium,Rural
4550305738,Pregnancy Care,Jessie Mum [รวมโปร]ขนาดทดลอง อาหารเสริมเพิ่มน้ำนม สำหรับคุณแม่น้ำนมน้อย 5แคปซูล,540.0,0,0,Samut Sakhon,0.0,0.0,Premium,Rural
916328554,Pregnancy Care,Mommy Booster น้ำมะกรูดอินทผลัม ออร์แกนิค 30 ขวด สกัดเข้มข้น มัมมี่บู๊สเตอร์ บำรุงเลือด เพิ่มโอกาสสมหวัง กระเช้าเยี่ยมคลอด,1980.0,394,96,Bangkok,780120.0,0.2430379746835443,Luxury,Bangkok
4807496506,Detoxification,Detox ญี่ปุ่น [4แผง],240.0,0,0,Kamphaeng Phet,0.0,0.0,Mid-Range,Rural
4807478492,Detoxification,Detox ญี่ปุ่น [2แผง],125.0,0,0,Kamphaeng Phet,0.0,0.0,Budget,Rural
4807477635,Detoxification,Detox ญี่ปุ่น [1 กล่อง],390.0,0,0,Kamphaeng Phet,0.0,0.0,Mid-Range,Rural
4807320983,Detoxification,Detox ญี่ปุ่น [3แผง],180.0,0,0,Kamphaeng Phet,0.0,0.0,Budget,Rural
4807296225,Detoxification,หมอสมหมาย เซตคู่ สุดคุ้ม จีเฮิร์บ แคปซูล วัน (1) เจลอาบน้ำ (1) ดูแลสุขภาพ ดูแลผิวพรรณ,1159.0,0,1,Nonthaburi,0.0,1.0,Luxury,Rural
4807279962,Detoxification,Detox ญี่ปุ่น [1แผง],65.0,0,0,Kamphaeng Phet,0.0,0.0,Budget,Rural
4806468377,Detoxification,คลอโรฟิลล์ คลอโรฟิล คลอโรฟีน คลอโรฟิว CHLOROPHYLL,480.0,69,0,Bangkok,33120.0,0.0,Mid-Range,Bangkok
4804377042,Detoxification,Beta-X เบต้าเอ็กซ์แคปซูล สูตร Premium ผลิตภัณฑ์เสริมอาหาร ตัวช่วยฟื้นฟูบำรุง ดูแลปอด ดีท็อกซ์ ล้างสารพิษ สกัดจากกระชายขาว จากสมุนไพร ของแท้จากบริษัท พร้อมส่ง 1 กล่อง มี 10 แคปซูล (พิเศษโปร2แถม1) RUNoi888,990.0,0,0,Bangkok,0.0,0.0,Premium,Bangkok
4802650147,Detoxification,ดีท็อกญี่ปุ่น 400 Detox Slim ผลิตภัณฑ์เสริมขับถ่าย ดีท็อกซ์ล้างลำไส้ แก้ท้องผูกและของเสียสะสม,480.0,0,0,Kalasin,0.0,0.0,Mid-Range,Rural
4802622548,Detoxification,Detox ดีท็อกญี่ปุ่น 50 เม็ดเล็กทานง่าย ดีท็อกซ์ของเสียตกค้าง ล้างลำไส้ ใม่ปวดมวนท้อง,240.0,0,0,Kalasin,0.0,0.0,Mid-Range,Rural
4799829777,Detoxification,Liv-N ลีฟเอ็น ดื่มหนัก จนตับพัง! ลดอาการเมาค้าง (กันแฮงค์) ช่วยลดสารพิษในตับ Liv-N ลีฟเอ็น ช่วยได้ แค่วันละ 1 เม็ด,590.0,0,0,Suphan Buri,0.0,0.0,Premium,Rural
4798102261,Detoxification,อัลฟ่า คลอโรฟิลล์ พลัส 100g. ALFA Chlorophyll Plus ล้างของเสียสะสม ปรับสมดุลการขับถ่าย อัลฟา,335.0,0,0,Chonburi,0.0,0.0,Mid-Range,Rural
